Student_ID,Wave_Year,University,Gender,Age,Urban_Rural,Family_Income,Internet_Reliability,Current_AI_User,AI_Daily_Hours,Academic_AI_Hours_Weekly,Paid_Subscription,Primary_AI_Tool,Peer_AI_Consultation,Semester_GPA,Perceived_GPA_Impact,Time_Saved_Pct,Critical_Thinking_Impact,Problem_Solving_Improvement,Exam_Prep_AI,Attention_Span_Mins,AI_Distraction_Level,Technostress_Overload,Techno_Eustress,Literacy_Awareness,Literacy_Usage_Skill,Hallucination_Detection,Career_Preparedness,Digital_Divide_Barrier,Policy_Preference
STU-10050,2028,NSU,Male,21,Rural,Middle,3,1,4.53,15.6,0,GitHub Copilot,1,3.49,1,35.5,2,2,1,46,5,4,1,5,4,5,3,2,Banned
STU-10051,2026,BUET,Female,19,Rural,Middle,3,0,0.31,0.92,0,Gemini,2,3.47,-1,0.0,3,3,1,41,2,1,1,3,2,3,1,1,Banned
STU-10051,2027,BUET,Female,21,Rural,Middle,3,1,4.22,12.26,0,Gemini,3,3.37,2,43.3,4,2,1,46,2,2,3,3,3,1,5,4,Restriction
STU-10051,2028,BUET,Female,22,Rural,Middle,4,1,3.28,7.94,0,Gemini,2,3.31,-1,20.4,5,5,0,16,1,2,4,5,4,2,3,5,Neutral
STU-10052,2026,NSU,Female,20,Rural,Low,4,0,0.0,0.0,0,Other,4,2.93,0,0.0,1,2,1,42,3,5,3,2,1,1,5,2,Neutral
STU-10052,2027,NSU,Female,21,Rural,Low,1,1,1.72,3.49,0,Other,5,2.82,2,19.2,5,1,0,22,5,2,5,3,3,4,2,1,Restriction
STU-10052,2028,NSU,Female,21,Rural,Low,4,1,3.58,11.32,0,Claude,4,2.92,1,19.8,3,4,1,51,1,1,3,5,4,2,2,1,Integration
STU-10053,2026,DMC,Female,19,Urban,Middle,2,1,5.13,15.52,0,Claude,1,3.21,1,18.2,1,5,0,47,1,1,3,2,1,3,5,3,Neutral
STU-10053,2027,DMC,Female,21,Urban,Middle,1,1,2.61,9.02,0,ChatGPT,5,3.34,-1,45.0,1,3,1,53,5,3,3,3,3,1,5,3,Neutral
STU-10053,2028,DMC,Female,22,Urban,Middle,3,1,3.06,7.84,0,GitHub Copilot,1,3.47,2,43.9,4,1,0,30,5,2,2,3,2,5,4,5,Neutral
STU-10054,2026,BUP,Female,19,Urban,Lower-Middle,2,1,1.09,2.95,1,Gemini,2,3.19,-1,24.9,4,2,0,28,2,5,5,4,4,2,4,1,Neutral
STU-10054,2027,BUP,Female,20,Urban,Lower-Middle,4,1,5.73,13.69,1,Other,2,3.48,-1,20.3,3,5,1,33,2,4,2,4,3,5,2,4,Restriction
STU-10054,2028,BUP,Female,22,Urban,Lower-Middle,3,1,6.46,15.32,0,Claude,4,3.35,0,30.3,1,2,1,39,2,1,1,5,4,3,3,5,Integration
STU-10055,2026,KUET,Male,20,Urban,Lower-Middle,4,0,0.38,1.34,0,ChatGPT,4,3.5,-1,0.0,5,5,0,50,3,5,4,3,3,2,1,3,Banned
STU-10055,2027,KUET,Male,20,Urban,Lower-Middle,2,1,4.01,14.78,0,Other,3,3.36,2,46.1,5,3,1,67,5,5,1,4,3,4,3,3,Integration
STU-10055,2028,KUET,Male,22,Urban,Lower-Middle,5,1,2.24,5.51,0,Claude,1,3.37,2,11.6,3,2,0,40,3,5,5,4,3,2,3,1,Banned
STU-10056,2026,SSMC,Female,19,Rural,Lower-Middle,3,1,2.55,7.36,0,ChatGPT,2,3.14,2,47.6,3,3,0,56,2,3,5,3,3,5,1,3,Neutral
STU-10056,2027,SSMC,Female,20,Rural,Lower-Middle,1,1,4.76,15.56,0,GitHub Copilot,2,3.22,-1,43.5,2,4,1,51,1,3,3,4,3,4,4,3,Banned
STU-10056,2028,SSMC,Female,22,Rural,Lower-Middle,5,0,0.21,0.75,0,Claude,3,3.32,2,0.0,3,4,1,43,3,5,3,5,4,3,5,1,Neutral
STU-10057,2026,SSMC,Female,20,Rural,Middle,5,1,3.11,12.28,0,Claude,5,3.38,1,32.1,2,2,0,48,4,2,2,3,2,4,2,2,Banned
STU-10057,2027,SSMC,Female,20,Rural,Middle,1,1,2.62,10.29,0,Gemini,5,3.4,2,43.1,4,1,1,38,5,2,4,4,3,2,2,3,Banned
STU-10057,2028,SSMC,Female,22,Rural,Middle,2,1,4.27,12.86,0,Gemini,4,3.39,2,29.5,1,1,0,44,2,1,2,5,4,2,1,5,Integration
STU-10058,2026,SUST,Male,19,Rural,Middle,4,1,2.26,4.59,0,Other,1,2.87,2,29.3,3,4,0,47,4,3,1,4,4,5,5,1,Integration
STU-10058,2027,SUST,Male,21,Rural,Middle,2,1,2.61,9.75,0,GitHub Copilot,1,3.14,3,36.5,4,5,1,43,3,4,3,4,3,2,5,1,Restriction
STU-10058,2028,SUST,Male,22,Rural,Middle,3,1,5.83,15.59,0,Other,5,2.92,2,36.9,1,5,1,66,4,5,5,5,4,2,2,1,Banned
STU-10059,2026,NSU,Male,20,Urban,Lower-Middle,3,1,2.94,9.34,0,GitHub Copilot,1,2.71,3,16.2,2,2,0,38,1,5,2,3,2,2,5,3,Integration
STU-10059,2027,NSU,Male,20,Urban,Lower-Middle,4,1,1.17,3.54,0,GitHub Copilot,1,2.86,-1,27.5,1,4,0,35,4,1,5,3,3,1,1,3,Restriction
STU-10059,2028,NSU,Male,22,Urban,Lower-Middle,3,1,5.04,17.65,0,ChatGPT,1,2.92,0,37.1,5,2,1,36,5,5,3,5,5,1,1,3,Neutral
STU-10060,2026,BUET,Female,20,Urban,Lower-Middle,2,1,4.37,14.15,0,GitHub Copilot,4,4.0,0,46.5,4,2,0,53,3,2,4,4,3,3,4,1,Restriction
STU-10060,2027,BUET,Female,21,Urban,Lower-Middle,2,1,5.21,20.09,0,ChatGPT,4,3.9,3,27.9,2,3,1,45,2,1,2,5,5,2,3,3,Banned
STU-10060,2028,BUET,Female,21,Urban,Lower-Middle,3,1,4.85,11.76,0,Claude,2,3.97,0,45.8,4,1,1,35,2,5,1,5,5,1,4,5,Restriction
STU-10061,2026,DU,Female,20,Rural,Upper-Middle,4,1,1.26,4.37,0,Claude,5,3.49,2,44.9,3,2,1,46,1,4,1,2,2,3,5,5,Restriction
STU-10061,2027,DU,Female,20,Rural,Upper-Middle,5,1,1.3,4.14,0,Gemini,2,3.64,-1,38.0,3,3,1,47,5,3,5,4,3,4,2,1,Neutral
STU-10061,2028,DU,Female,22,Rural,Upper-Middle,4,1,3.52,7.22,0,Other,1,3.32,-1,15.5,2,2,0,48,1,3,5,4,4,1,1,2,Integration
STU-10062,2026,JUST,Male,19,Urban,Upper-Middle,5,1,2.34,6.84,0,Gemini,4,2.72,3,47.3,1,1,1,44,4,3,2,3,3,4,1,1,Restriction
STU-10062,2027,JUST,Male,20,Urban,Upper-Middle,3,1,2.23,7.91,0,Gemini,1,2.82,1,24.2,4,3,1,35,2,4,5,5,4,1,3,2,Integration
STU-10062,2028,JUST,Male,22,Urban,Upper-Middle,5,1,6.39,13.68,0,GitHub Copilot,3,2.8,2,46.3,4,5,1,25,3,1,5,5,5,4,3,2,Integration
STU-10063,2026,DIU,Female,19,Urban,Lower-Middle,5,1,2.48,5.0,1,Other,4,3.59,2,40.7,2,2,0,50,2,1,5,1,1,4,3,3,Restriction
STU-10063,2027,DIU,Female,20,Urban,Lower-Middle,5,1,2.86,10.62,0,Gemini,1,3.56,2,25.3,3,5,0,41,2,1,3,2,1,1,2,3,Integration
STU-10063,2028,DIU,Female,21,Urban,Lower-Middle,1,1,1.95,4.53,0,ChatGPT,2,3.51,0,13.4,2,1,0,13,3,4,2,3,3,3,3,3,Integration
STU-10064,2026,BRACU,Male,20,Urban,Lower-Middle,1,1,1.11,2.24,1,Gemini,2,3.79,-1,41.5,2,4,1,48,2,2,3,1,0,3,4,4,Integration
STU-10064,2027,BRACU,Male,20,Urban,Lower-Middle,4,1,2.89,10.5,1,GitHub Copilot,4,3.76,3,35.1,5,2,0,37,5,4,4,3,2,5,5,3,Neutral
STU-10064,2028,BRACU,Male,21,Urban,Lower-Middle,2,1,5.01,12.11,0,GitHub Copilot,5,3.57,2,39.4,4,2,1,40,4,5,3,3,2,2,5,3,Restriction
STU-10065,2026,IUB,Female,19,Rural,Upper-Middle,1,1,1.87,4.26,0,Claude,2,2.77,3,16.3,3,5,1,48,2,4,5,3,3,2,5,2,Integration
STU-10065,2027,IUB,Female,20,Rural,Upper-Middle,3,1,4.34,17.23,0,Gemini,4,2.87,0,27.1,4,1,1,39,5,3,1,4,3,5,4,2,Neutral
STU-10065,2028,IUB,Female,21,Rural,Upper-Middle,4,1,4.66,11.13,0,Other,2,2.66,0,34.1,4,4,0,24,2,3,2,5,4,3,5,3,Banned
STU-10066,2026,CU,Male,20,Urban,Middle,5,0,0.0,0.0,1,ChatGPT,5,2.46,-1,0.0,2,5,1,47,4,2,3,2,1,1,2,2,Integration
STU-10066,2027,CU,Male,21,Urban,Middle,1,1,1.52,4.93,0,GitHub Copilot,4,2.41,0,27.1,4,4,1,40,3,2,1,4,4,2,5,4,Integration
STU-10066,2028,CU,Male,21,Urban,Middle,2,1,6.43,19.9,0,Claude,2,2.7,2,16.0,4,5,1,49,5,4,1,5,5,1,5,4,Banned
STU-10067,2026,DMC,Male,20,Urban,Middle,4,1,3.05,8.08,0,Other,4,2.81,-1,43.3,4,2,0,34,5,3,4,2,1,3,3,1,Integration
STU-10067,2027,DMC,Male,21,Urban,Middle,5,1,1.63,6.36,0,ChatGPT,5,2.96,-1,25.4,2,5,0,29,1,4,4,2,1,3,3,5,Restriction
STU-10067,2028,DMC,Male,21,Urban,Middle,1,1,3.11,8.72,0,Other,3,2.63,-1,35.3,3,5,0,37,4,4,4,4,3,4,1,4,Neutral
STU-10068,2026,IUB,Prefer not to say,20,Urban,Middle,3,1,1.88,4.5,0,Claude,2,2.34,1,29.1,3,5,1,51,3,4,3,2,2,2,3,3,Restriction
STU-10068,2027,IUB,Prefer not to say,21,Urban,Middle,4,1,4.8,12.56,0,ChatGPT,3,2.74,1,15.4,3,5,1,42,1,4,2,4,4,4,3,3,Integration
STU-10068,2028,IUB,Prefer not to say,21,Urban,Middle,5,1,6.59,23.29,0,ChatGPT,4,2.56,2,25.8,1,2,0,49,5,2,4,5,4,1,2,1,Restriction
STU-10069,2026,SSMC,Female,20,Urban,Low,2,0,0.0,0.0,0,GitHub Copilot,2,4.0,-1,0.0,2,1,1,44,1,1,2,3,3,1,5,2,Restriction
STU-10069,2027,SSMC,Female,20,Urban,Low,4,1,2.4,5.57,0,Gemini,2,4.0,2,32.1,2,1,0,24,3,4,2,4,4,3,3,3,Banned
STU-10069,2028,SSMC,Female,21,Urban,Low,3,1,5.38,12.39,0,GitHub Copilot,5,3.97,-1,30.9,2,1,1,38,3,2,4,5,5,4,2,2,Integration
STU-10070,2026,CoU,Male,19,Urban,High,2,1,3.9,12.34,1,ChatGPT,2,2.81,-1,16.0,4,3,0,39,5,2,4,2,1,5,4,2,Neutral
STU-10070,2027,CoU,Male,20,Urban,High,2,1,4.27,12.31,0,Claude,3,2.74,2,18.0,4,1,1,51,5,2,4,3,2,2,1,1,Integration
STU-10070,2028,CoU,Male,21,Urban,High,4,1,4.78,13.54,0,ChatGPT,1,2.76,0,17.4,5,5,1,48,3,2,5,5,4,3,3,2,Banned
STU-10071,2026,MIST,Male,19,Urban,Upper-Middle,3,1,1.24,2.65,0,Other,3,3.23,-1,32.3,5,5,0,33,2,1,1,4,3,4,1,2,Neutral
STU-10071,2027,MIST,Male,20,Urban,Upper-Middle,2,1,1.27,2.96,0,Claude,1,3.45,2,24.3,3,5,0,40,3,4,1,4,4,3,3,1,Banned
STU-10071,2028,MIST,Male,22,Urban,Upper-Middle,5,1,3.25,8.03,0,Claude,2,3.24,0,33.5,5,2,0,46,4,5,2,5,4,1,3,3,Neutral
STU-10072,2026,CoU,Female,20,Rural,Upper-Middle,3,1,2.48,6.63,0,GitHub Copilot,4,3.23,1,24.9,4,3,1,37,3,5,4,1,1,4,3,4,Integration
STU-10072,2027,CoU,Female,20,Rural,Upper-Middle,1,1,3.64,10.25,0,Gemini,3,3.06,1,26.7,5,3,1,61,1,5,1,3,2,3,5,4,Restriction
STU-10072,2028,CoU,Female,22,Rural,Upper-Middle,3,1,3.72,9.4,0,Other,1,3.07,3,39.4,5,5,0,37,5,4,1,4,4,1,2,1,Restriction
STU-10073,2026,DMC,Female,20,Rural,Lower-Middle,1,1,1.08,2.95,0,Gemini,1,2.45,2,21.0,1,4,1,44,3,2,1,3,3,2,5,3,Neutral
STU-10073,2027,DMC,Female,20,Rural,Lower-Middle,1,1,5.34,14.17,0,GitHub Copilot,2,2.49,0,27.4,5,5,1,48,2,1,4,3,3,4,4,5,Integration
STU-10073,2028,DMC,Female,22,Rural,Lower-Middle,1,1,2.78,5.68,0,GitHub Copilot,5,2.64,3,32.6,2,2,0,47,5,4,2,4,3,2,5,1,Banned
STU-10074,2026,CU,Female,20,Urban,Upper-Middle,1,1,5.07,17.86,0,GitHub Copilot,5,2.5,3,22.1,3,5,0,43,4,4,1,2,1,2,1,5,Restriction
STU-10074,2027,CU,Female,20,Urban,Upper-Middle,2,1,2.74,6.29,0,GitHub Copilot,5,2.64,1,25.9,4,3,1,51,1,4,1,2,2,3,1,3,Restriction
STU-10074,2028,CU,Female,21,Urban,Upper-Middle,3,1,3.71,9.28,0,GitHub Copilot,3,2.51,0,31.8,5,5,0,45,1,2,5,3,3,1,1,3,Restriction
STU-10075,2026,SSMC,Female,20,Urban,Low,3,1,2.83,10.24,1,Gemini,1,2.83,3,38.2,4,3,0,32,3,5,3,3,2,3,4,1,Neutral
STU-10075,2027,SSMC,Female,20,Urban,Low,4,1,3.27,10.31,0,ChatGPT,3,2.83,3,49.2,3,4,0,55,1,4,4,4,3,2,2,2,Neutral
STU-10075,2028,SSMC,Female,22,Urban,Low,3,1,5.59,18.21,1,Claude,5,2.71,2,31.8,1,2,1,42,4,1,5,4,4,2,5,5,Integration
STU-10076,2026,JnU,Female,20,Urban,Lower-Middle,3,0,0.0,0.0,1,ChatGPT,3,3.32,-1,0.0,2,2,1,24,1,1,5,2,1,4,3,1,Integration
STU-10076,2027,JnU,Female,21,Urban,Lower-Middle,1,1,3.22,10.0,0,Claude,5,3.61,1,12.7,2,1,0,42,1,1,4,4,4,5,2,3,Neutral
STU-10076,2028,JnU,Female,21,Urban,Lower-Middle,4,1,5.3,20.32,0,Claude,2,3.59,0,21.0,1,5,1,35,5,3,5,5,5,1,2,3,Restriction
STU-10077,2026,UIU,Male,19,Urban,Upper-Middle,4,1,3.64,13.56,0,Claude,1,4.0,1,23.0,2,3,1,47,3,4,3,3,3,1,1,1,Banned
STU-10077,2027,UIU,Male,20,Urban,Upper-Middle,1,1,0.99,2.56,0,Other,3,4.0,2,42.3,3,1,1,41,1,1,3,4,4,3,1,4,Restriction
STU-10077,2028,UIU,Male,21,Urban,Upper-Middle,5,1,3.51,8.0,0,Claude,4,3.97,-1,43.5,3,1,0,28,3,4,5,4,3,4,2,5,Banned
STU-10078,2026,CUET,Male,19,Urban,Middle,4,1,4.17,13.87,0,Claude,3,2.79,0,18.8,1,2,0,41,5,3,1,2,1,5,2,2,Integration
STU-10078,2027,CUET,Male,21,Urban,Middle,5,1,2.81,7.56,0,Other,2,2.79,-1,47.5,3,2,1,44,2,3,1,3,2,5,4,2,Neutral
STU-10078,2028,CUET,Male,22,Urban,Middle,4,1,4.81,10.88,0,Claude,3,2.88,2,34.0,1,3,1,39,2,2,2,3,2,4,2,5,Neutral
STU-10079,2026,DIU,Male,19,Urban,Middle,5,0,0.0,0.0,0,ChatGPT,1,3.71,3,0.0,1,2,1,42,1,4,1,1,1,1,1,5,Restriction
STU-10079,2027,DIU,Male,20,Urban,Middle,2,1,3.48,10.68,0,GitHub Copilot,5,3.95,3,23.1,1,1,0,46,4,3,4,2,1,5,3,4,Integration
STU-10079,2028,DIU,Male,21,Urban,Middle,2,1,3.8,10.19,1,Claude,5,3.81,1,24.1,2,3,0,42,4,1,4,3,2,3,3,1,Neutral
STU-10080,2026,UIU,Female,20,Rural,Upper-Middle,2,1,1.46,4.63,0,GitHub Copilot,1,3.17,1,14.5,1,2,0,30,4,4,5,1,1,3,2,4,Restriction
STU-10080,2027,UIU,Female,20,Rural,Upper-Middle,2,1,2.86,9.54,0,GitHub Copilot,2,3.01,0,49.1,5,1,1,52,4,2,4,2,2,3,3,4,Banned
STU-10080,2028,UIU,Female,22,Rural,Upper-Middle,5,1,1.21,4.59,0,GitHub Copilot,4,3.1,1,34.6,5,3,1,52,4,3,5,3,2,5,3,5,Neutral
STU-10081,2026,MIST,Female,20,Urban,Middle,5,1,1.87,6.87,0,Claude,5,2.69,1,22.3,2,4,1,26,4,2,1,3,3,2,1,1,Neutral
STU-10081,2027,MIST,Female,20,Urban,Middle,4,1,3.47,8.14,0,Other,1,2.49,2,33.3,3,2,1,48,5,3,3,5,4,1,4,1,Restriction
STU-10081,2028,MIST,Female,22,Urban,Middle,2,1,6.17,22.38,0,GitHub Copilot,5,2.61,0,27.4,2,5,1,36,5,4,2,5,5,4,1,1,Restriction
STU-10082,2026,JnU,Male,20,Rural,Lower-Middle,3,1,2.21,4.79,1,Other,1,3.83,-1,27.2,4,1,1,40,3,2,1,3,3,2,2,2,Integration
STU-10082,2027,JnU,Male,21,Rural,Lower-Middle,5,1,3.95,13.58,0,ChatGPT,5,3.84,0,20.5,1,5,1,56,4,3,3,3,3,5,2,5,Restriction
STU-10082,2028,JnU,Male,21,Rural,Lower-Middle,3,1,2.83,10.57,0,ChatGPT,5,3.85,-1,21.4,3,2,0,31,3,1,4,5,5,2,5,1,Banned
STU-10083,2026,DMC,Male,19,Rural,Middle,4,1,1.03,3.93,0,Claude,5,2.88,3,34.1,2,5,0,45,2,2,4,4,4,4,1,5,Integration
STU-10083,2027,DMC,Male,20,Rural,Middle,5,1,4.12,10.86,0,GitHub Copilot,3,3.0,2,40.3,1,4,0,46,5,5,5,4,3,1,3,5,Neutral
STU-10083,2028,DMC,Male,22,Rural,Middle,5,1,4.21,11.09,0,Claude,5,3.04,-1,13.5,4,5,1,34,4,4,3,5,4,2,2,5,Neutral
STU-10084,2026,BUP,Male,20,Rural,Low,3,1,2.84,6.85,0,Other,5,2.79,1,19.7,2,4,1,57,3,1,5,1,0,2,3,3,Restriction
STU-10084,2027,BUP,Male,21,Rural,Low,4,1,2.26,6.73,0,Claude,4,2.78,0,47.0,4,5,1,51,2,1,2,2,1,3,3,3,Restriction
STU-10084,2028,BUP,Male,22,Rural,Low,1,1,6.53,16.74,0,Claude,1,3.01,1,30.6,1,4,1,54,3,4,4,4,4,4,3,1,Restriction
STU-10085,2026,DMC,Male,19,Urban,Low,4,1,2.55,5.39,1,Other,5,2.6,-1,28.8,5,3,1,40,5,2,4,4,4,4,4,3,Integration
STU-10085,2027,DMC,Male,20,Urban,Low,2,1,2.71,7.88,0,Other,2,2.48,0,20.2,3,4,1,33,5,5,1,5,4,1,5,2,Integration
STU-10085,2028,DMC,Male,22,Urban,Low,3,1,5.47,11.24,0,ChatGPT,5,2.78,-1,32.7,3,1,1,33,2,4,2,5,4,1,1,2,Neutral
STU-10086,2026,BRACU,Male,20,Urban,Upper-Middle,1,1,1.53,3.92,0,ChatGPT,5,3.23,1,42.8,3,1,1,42,5,4,4,2,2,5,2,5,Banned
STU-10086,2027,BRACU,Male,20,Urban,Upper-Middle,5,1,1.24,3.34,0,Other,2,3.1,1,47.9,2,2,0,58,4,1,1,3,2,2,4,3,Integration
STU-10086,2028,BRACU,Male,21,Urban,Upper-Middle,1,1,4.63,17.42,0,GitHub Copilot,1,3.15,3,12.3,4,5,0,35,5,2,2,5,4,3,4,2,Integration
STU-10087,2026,EWU,Male,20,Urban,Upper-Middle,3,1,1.55,4.17,0,ChatGPT,5,3.29,-1,40.0,2,3,0,44,4,2,3,4,4,2,3,1,Integration
STU-10087,2027,EWU,Male,21,Urban,Upper-Middle,2,1,2.54,6.96,0,Gemini,1,2.99,1,38.7,3,3,1,35,4,4,1,4,4,4,2,3,Restriction
STU-10087,2028,EWU,Male,21,Urban,Upper-Middle,4,1,2.13,7.76,0,ChatGPT,4,3.09,0,22.8,2,2,1,37,4,4,2,5,5,2,4,2,Integration
STU-10088,2026,JU,Female,20,Urban,Upper-Middle,3,1,1.99,4.83,0,Claude,5,2.61,0,22.4,3,2,0,57,2,4,2,3,2,1,4,3,Integration
STU-10088,2027,JU,Female,20,Urban,Upper-Middle,5,1,0.71,1.97,1,Gemini,3,2.54,1,27.8,5,3,0,50,4,1,5,5,5,5,3,1,Banned
STU-10088,2028,JU,Female,22,Urban,Upper-Middle,1,1,3.41,12.11,0,GitHub Copilot,3,2.62,1,40.6,3,3,0,52,2,1,1,5,5,5,3,3,Banned
STU-10089,2026,KU,Male,19,Rural,Low,4,1,5.75,15.21,0,ChatGPT,4,3.25,-1,28.2,5,3,1,44,2,4,1,2,1,4,1,5,Banned
STU-10089,2027,KU,Male,21,Rural,Low,5,1,5.79,11.97,0,Other,5,3.55,1,21.7,2,2,0,52,1,3,2,4,4,2,5,1,Banned
STU-10089,2028,KU,Male,21,Rural,Low,5,1,4.97,17.31,0,Claude,5,3.43,1,18.8,2,5,0,49,5,4,2,4,3,2,3,1,Banned
STU-10090,2026,IUB,Male,19,Urban,High,2,1,3.62,7.71,0,Claude,3,3.78,-1,30.6,3,4,0,52,4,3,3,1,1,2,4,5,Banned
STU-10090,2027,IUB,Male,21,Urban,High,5,1,4.21,16.4,0,GitHub Copilot,5,3.67,-1,23.5,1,3,1,36,5,2,5,3,2,5,2,4,Restriction
STU-10090,2028,IUB,Male,22,Urban,High,1,1,2.86,5.78,0,Other,3,3.65,3,44.8,3,2,1,30,1,3,1,3,2,5,3,5,Banned
STU-10091,2026,EWU,Female,20,Rural,Lower-Middle,4,1,2.32,5.52,0,ChatGPT,5,3.4,2,14.4,5,1,0,53,1,1,3,1,1,5,2,5,Neutral
STU-10091,2027,EWU,Female,20,Rural,Lower-Middle,5,1,4.06,13.6,0,GitHub Copilot,1,3.24,1,37.8,2,1,0,31,5,3,5,3,3,5,2,2,Restriction
STU-10091,2028,EWU,Female,22,Rural,Lower-Middle,4,1,4.7,15.42,0,ChatGPT,5,3.35,2,48.2,1,3,1,45,3,4,5,4,4,5,1,2,Neutral
STU-10092,2026,EWU,Male,19,Rural,Low,2,1,2.71,7.09,0,Gemini,5,2.79,0,10.1,2,1,1,28,1,2,1,3,2,2,1,4,Banned
STU-10092,2027,EWU,Male,20,Rural,Low,1,1,2.56,7.53,0,GitHub Copilot,1,2.78,-1,30.6,3,1,0,48,3,3,5,5,5,5,5,4,Banned
STU-10092,2028,EWU,Male,22,Rural,Low,1,1,3.77,10.3,0,GitHub Copilot,4,2.86,3,11.6,5,1,1,29,1,5,2,5,5,3,1,3,Restriction
STU-10093,2026,CoU,Female,19,Rural,Lower-Middle,4,1,2.05,5.37,0,Claude,2,3.82,1,17.0,5,2,0,31,1,1,4,2,2,2,1,1,Integration
STU-10093,2027,CoU,Female,21,Rural,Lower-Middle,2,1,5.09,10.47,0,Claude,2,3.75,-1,13.8,3,3,0,41,5,2,2,2,2,4,2,1,Integration
STU-10093,2028,CoU,Female,21,Rural,Lower-Middle,4,1,4.28,10.6,0,Claude,4,3.66,3,15.4,5,1,1,33,1,3,2,4,4,5,3,2,Integration
STU-10094,2026,BU,Female,20,Rural,Middle,4,1,1.49,5.33,0,Other,5,3.55,0,12.5,2,3,0,58,3,5,3,3,3,1,5,3,Banned
STU-10094,2027,BU,Female,21,Rural,Middle,2,1,0.93,2.15,0,GitHub Copilot,4,3.47,3,19.5,2,3,0,51,5,4,2,5,4,1,3,4,Banned
STU-10094,2028,BU,Female,22,Rural,Middle,3,1,3.6,7.27,0,Claude,3,3.67,1,30.7,2,5,0,34,5,3,1,5,4,2,4,5,Restriction
STU-10095,2026,AUST,Female,20,Urban,Middle,5,1,2.66,8.64,0,ChatGPT,2,3.73,-1,15.2,2,1,1,15,2,2,2,1,0,1,4,2,Integration
STU-10095,2027,AUST,Female,21,Urban,Middle,2,1,0.57,1.76,0,Gemini,2,3.78,-1,34.9,1,2,0,40,4,2,1,3,2,2,3,2,Restriction
STU-10095,2028,AUST,Female,22,Urban,Middle,3,1,3.83,12.78,0,ChatGPT,3,3.71,1,27.2,1,4,1,41,5,3,3,3,2,4,5,1,Neutral
STU-10096,2026,AUST,Male,20,Rural,Low,5,1,2.23,5.52,0,GitHub Copilot,2,2.54,-1,10.8,2,1,1,34,2,3,2,4,3,3,2,1,Banned
STU-10096,2027,AUST,Male,21,Rural,Low,1,1,4.6,14.93,0,ChatGPT,5,2.57,1,47.9,4,4,1,34,5,1,3,4,4,2,4,3,Banned
STU-10096,2028,AUST,Male,22,Rural,Low,5,1,3.18,8.19,1,Gemini,3,2.6,-1,25.1,1,5,0,48,5,5,2,5,4,4,5,5,Integration
STU-10097,2026,NSU,Male,19,Urban,Middle,3,1,2.17,8.06,0,ChatGPT,1,3.75,1,35.7,5,2,1,39,5,1,3,3,3,5,4,5,Banned
STU-10097,2027,NSU,Male,21,Urban,Middle,4,1,3.94,12.18,0,GitHub Copilot,5,3.69,3,10.0,1,4,0,47,2,4,1,4,3,5,1,2,Banned
STU-10097,2028,NSU,Male,22,Urban,Middle,3,1,4.17,9.67,0,Other,1,3.55,-1,42.6,1,1,0,43,1,2,5,5,5,3,5,5,Restriction
STU-10098,2026,AIUB,Female,19,Urban,Middle,5,1,2.6,7.94,0,Claude,2,3.02,3,14.3,2,5,0,30,3,2,4,2,1,1,5,2,Neutral
STU-10098,2027,AIUB,Female,21,Urban,Middle,3,1,2.61,9.18,0,GitHub Copilot,5,2.92,3,19.5,4,1,0,37,1,5,5,3,3,5,2,1,Restriction
STU-10098,2028,AIUB,Female,22,Urban,Middle,3,1,2.55,9.71,0,ChatGPT,4,3.06,0,17.8,5,3,0,39,2,5,2,3,2,4,3,4,Restriction
STU-10099,2026,BUP,Male,19,Urban,Low,3,1,1.94,4.46,0,Other,5,4.0,3,31.6,2,4,1,59,4,4,4,3,3,2,3,2,Neutral
STU-10099,2027,BUP,Male,21,Urban,Low,5,0,0.0,0.0,0,Claude,2,3.95,1,0.0,1,3,0,54,5,4,3,4,3,1,5,2,Neutral
STU-10099,2028,BUP,Male,22,Urban,Low,4,1,7.52,19.56,0,Other,5,4.0,2,12.5,1,1,0,39,3,5,5,5,5,2,1,3,Integration
STU-10100,2026,JUST,Male,19,Urban,Middle,4,1,3.83,10.63,0,Gemini,3,3.73,0,13.7,2,3,1,40,4,4,1,1,0,4,4,5,Restriction
STU-10100,2027,JUST,Male,20,Urban,Middle,2,1,2.06,5.19,0,Claude,4,3.75,0,45.6,5,4,0,45,4,5,1,2,1,2,2,1,Integration
STU-10100,2028,JUST,Male,21,Urban,Middle,4,1,4.97,10.4,0,GitHub Copilot,2,3.92,0,24.2,1,4,0,28,2,2,4,4,3,4,3,3,Neutral
STU-10101,2026,CoU,Male,19,Urban,Lower-Middle,4,1,2.32,5.06,0,Gemini,2,3.57,2,32.0,4,5,0,40,1,2,3,4,4,3,5,1,Restriction
STU-10101,2027,CoU,Male,21,Urban,Lower-Middle,3,1,3.0,8.06,1,Gemini,2,3.73,-1,36.6,5,1,1,60,5,4,1,5,4,4,5,3,Banned
STU-10101,2028,CoU,Male,22,Urban,Lower-Middle,5,1,5.56,12.26,0,Claude,2,3.59,-1,15.7,3,2,0,34,5,4,2,5,4,3,4,2,Restriction
STU-10102,2026,IUB,Male,20,Urban,Lower-Middle,4,1,1.5,5.56,1,GitHub Copilot,5,2.75,-1,23.7,1,5,0,63,2,3,1,3,2,1,4,1,Neutral
